day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;6300;VEV_5200;118;35;;;;;122;35;;;;;120.0;-456.23828125
1;6300;HYDROGEL_PACK;10007;15;10004;30;;;10023;15;10025;30;;;10015.0;-548.375
1;6300;VEV_5300;57;20;;;;;60;20;;;;;58.5;-272.5
1;6300;VEV_5400;20;20;;;;;21;20;;;;;20.5;-54.371337890625
1;6300;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
1;6300;VEV_4000;1286;9;1283;16;;;1307;9;1310;16;;;1296.5;-18.951171875
1;6300;VEV_5500;6;20;;;;;8;20;;;;;7.0;3.09124755859375
1;6300;VELVETFRUIT_EXTRACT;5294;24;5293;49;;;5295;10;5299;24;5300;49;5294.5;-286.125
1;6400;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
1;6400;VEV_5000;293;12;292;19;;;299;12;300;19;;;296.0;3.87255859375
1;6400;VELVETFRUIT_EXTRACT;5292;68;;;;;5297;23;5298;45;;;5294.5;-99.125
1;6400;VEV_5100;198;31;;;;;203;12;204;19;;;200.5;8.955078125
1;6400;VEV_5200;117;31;;;;;120;12;121;19;;;118.5;-81.2890625
1;6400;HYDROGEL_PACK;10008;13;10006;23;;;10024;13;10027;23;;;10016.0;-681.4375
1;6400;VEV_5300;57;7;56;18;;;59;25;;;;;58.0;-60.35546875
1;6400;VEV_5400;19;25;;;;;21;25;;;;;20.0;-11.7618408203125
1;6400;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
1;6400;VEV_5500;6;25;;;;;7;25;;;;;6.5;12.949371337890625
1;6400;VEV_4500;786;12;784;19;;;803;12;805;19;;;794.5;11.70703125
1;6400;VEV_4000;1284;13;1281;23;;;1306;13;1308;23;;;1295.0;11.70703125
1;6500;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
1;6500;VEV_5300;57;28;;;;;60;28;;;;;58.5;-277.02734375
1;6500;VEV_5400;20;28;;;;;21;28;;;;;20.5;-53.448974609375
1;6500;VEV_5500;6;28;;;;;8;28;;;;;7.0;2.901641845703125
1;6500;VEV_4500;788;11;786;13;;;805;11;807;13;;;796.5;-18.5966796875
1;6500;VELVETFRUIT_EXTRACT;5294;23;5293;45;;;5299;23;5300;45;;;5296.5;-343.25
1;6500;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
1;6500;VEV_5000;294;11;293;13;;;301;11;302;13;;;297.5;-10.9912109375
1;6500;VEV_4000;1286;10;1283;29;;;1307;10;1310;29;;;1296.5;-18.595703125
1;6500;VEV_5100;200;11;199;13;;;205;11;206;13;;;202.5;-129.216796875
1;6500;VEV_5200;118;24;;;;;122;24;;;;;120.0;-463.07421875
1;6500;HYDROGEL_PACK;10010;13;10008;26;;;10026;13;10029;26;;;10018.0;-864.6875
1;6600;VEV_5000;295;6;294;13;;;302;6;303;13;;;298.5;-17.345947265625
1;6600;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
1;6600;VEV_4000;1286;10;1284;29;;;1308;10;1311;29;;;1297.0;-31.5859375
1;6600;VEV_5100;201;6;200;13;;;206;19;;;;;203.5;-188.11328125
1;6600;VELVETFRUIT_EXTRACT;5295;22;5294;48;;;5296;12;5300;70;;;5295.5;-447.875
1;6600;VEV_5200;119;19;;;;;122;6;123;13;;;120.5;-627.05859375
1;6600;HYDROGEL_PACK;10008;10;10005;26;;;10024;10;10026;26;;;10016.0;-637.75
1;6600;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
1;6600;VEV_5300;58;24;;;;;60;24;;;;;59.0;-367.4609375
1;6600;VEV_5400;20;24;;;;;22;24;;;;;21.0;-72.51171875
1;6600;VEV_5500;6;24;;;;;8;24;;;;;7.0;-1.40948486328125
1;6600;VEV_4500;789;6;787;13;;;806;6;808;13;;;797.5;-31.5859375
1;6700;VEV_5000;294;12;293;12;;;301;12;302;12;;;297.5;-7.857177734375
1;6700;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
1;6700;VEV_4000;1285;13;1283;15;;;1307;13;1310;15;;;1296.0;-12.2265625
1;6700;VEV_5100;200;12;199;12;;;205;24;;;;;202.5;-106.703125
1;6700;VEV_5200;118;24;;;;;121;12;122;12;;;119.5;-387.0078125
1;6700;HYDROGEL_PACK;10007;15;10004;22;;;10023;15;10025;22;;;10015.0;-536.3125
1;6700;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
1;6700;VEV_5300;57;24;;;;;60;24;;;;;58.5;-238.470703125
1;6700;VEV_5400;20;24;;;;;21;24;;;;;20.5;-45.052734375
1;6700;VEV_5500;6;24;;;;;7;9;8;15;;;6.5;5.07073974609375
1;6700;VEV_4500;788;12;786;12;;;805;12;807;12;;;796.5;-12.2265625
1;6700;VELVETFRUIT_EXTRACT;5294;24;5293;49;;;5299;73;;;;;5296.5;-316.625
1;6800;VEV_5000;295;8;294;17;;;302;8;303;17;;;298.5;-18.01416015625
1;6800;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
1;6800;VEV_4000;1286;7;1284;22;;;1308;7;1311;22;;;1297.0;-32.98046875
1;6800;VEV_5100;201;8;200;17;;;206;25;;;;;203.5;-207.810546875
1;6800;VELVETFRUIT_EXTRACT;5295;18;5294;48;;;5300;66;;;;;5297.5;-509.25
1;6800;VEV_5200;119;25;;;;;122;8;123;17;;;120.5;-652.578125
1;6800;HYDROGEL_PACK;10007;14;10005;27;;;10023;14;10026;27;;;10015.0;-570.9375
1;6800;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
1;6800;VEV_5300;58;18;;;;;60;18;;;;;59.0;-401.591796875
1;6800;VEV_5400;20;18;;;;;22;18;;;;;21.0;-75.83837890625
1;6800;VEV_5500;6;18;;;;;8;18;;;;;7.0;-2.93365478515625
1;6800;VEV_4500;789;8;787;17;;;806;8;808;17;;;797.5;-32.98046875
1;6900;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
1;6900;VEV_5300;57;18;;;;;60;18;;;;;58.5;-310.296875
1;6900;VEV_5400;20;18;;;;;21;7;22;11;;;20.5;-62.09228515625
1;6900;VEV_5500;6;18;;;;;8;18;;;;;7.0;0.361724853515625
1;6900;VEV_4500;788;11;786;23;;;805;11;807;23;;;796.5;-21.7568359375
1;6900;VELVETFRUIT_EXTRACT;5294;54;;;;;5299;23;5300;31;;;5296.5;-405.125
1;6900;VEV_5000;294;34;;;;;301;11;302;23;;;297.5;-12.51318359375
1;6900;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
1;6900;VEV_4000;1286;9;1283;23;;;1308;9;1310;23;;;1297.0;-21.755859375
1;6900;VEV_5100;200;34;;;;;205;11;206;23;;;202.5;-165.466796875
1;6900;VEV_5200;118;34;;;;;122;34;;;;;120.0;-509.84375
1;6900;HYDROGEL_PACK;10004;13;10002;30;;;10020;13;10023;30;;;10012.0;-324.0
1;7000;VEV_5000;294;11;293;23;;;301;11;302;23;;;297.5;-8.41748046875
1;7000;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
1;7000;VEV_4000;1285;15;1283;27;;;1307;15;1310;27;;;1296.0;-13.408203125
1;7000;VEV_5100;200;11;199;23;;;205;34;;;;;202.5;-121.216796875
1;7000;VELVETFRUIT_EXTRACT;5294;18;5293;36;;;5299;54;;;;;5296.5;-327.625
1;7000;VEV_5200;118;34;;;;;122;34;;;;;120.0;-413.26953125
1;7000;HYDROGEL_PACK;10003;10;10000;26;;;10019;10;10021;26;;;10011.0;-150.6875
1;7000;VEV_5400;20;24;;;;;21;24;;;;;20.5;-51.73046875
1;7000;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
1;7000;VEV_5300;57;24;;;;;60;24;;;;;58.5;-245.650390625
1;7000;VEV_4500;788;11;786;23;;;805;11;807;23;;;796.5;-13.4091796875
1;7000;VEV_5500;6;24;;;;;8;24;;;;;7.0;3.1890869140625
1;7100;VEV_5000;294;32;;;;;301;9;302;23;;;297.5;-11.639892578125
1;7100;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
1;7100;VEV_4000;1286;11;1283;25;;;1307;11;1310;25;;;1296.5;-19.982421875
1;7100;VEV_5200;118;32;;;;;122;32;;;;;120.0;-482.2265625
1;7100;VEV_5100;200;32;;;;;205;9;206;23;;;202.5;-156.810546875
1;7100;HYDROGEL_PACK;10006;11;10003;26;;;10022;11;10024;26;;;10014.0;-453.8125
1;7100;VEV_5400;20;16;;;;;21;6;22;10;;;20.5;-61.401123046875
1;7100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
1;7100;VEV_5300;57;16;;;;;60;16;;;;;58.5;-286.71484375
1;7100;VEV_4500;788;9;786;23;;;805;9;807;23;;;796.5;-19.9814453125
1;7100;VEV_5500;6;16;;;;;8;16;;;;;7.0;0.871673583984375
1;7100;VELVETFRUIT_EXTRACT;5294;20;5293;34;;;5299;20;5300;34;;;5296.5;-388.625
1;7200;VEV_5000;294;6;293;19;;;301;6;302;19;;;297.5;-10.48486328125
1;7200;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
1;7200;VEV_4000;1286;15;1283;30;;;1307;15;1310;30;;;1296.5;-17.685546875
1;7200;VEV_5200;118;25;;;;;122;25;;;;;120.0;-457.65234375
1;7200;VELVETFRUIT_EXTRACT;5294;21;5293;30;;;5299;21;5300;30;;;5296.5;-367.375
1;7200;VEV_5100;200;6;199;19;;;205;25;;;;;202.5;-145.44921875
1;7200;HYDROGEL_PACK;10007;11;10004;20;;;10023;11;10025;20;;;10015.0;-543.875
1;7200;VEV_5400;20;20;;;;;21;20;;;;;20.5;-56.341064453125
1;7200;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
1;7200;VEV_5300;57;20;;;;;60;20;;;;;58.5;-272.115234375
1;7200;VEV_4500;788;6;786;19;;;805;6;807;19;;;796.5;-17.685546875
1;7200;VEV_5500;6;20;;;;;8;20;;;;;7.0;1.628936767578125
1;7300;VEV_5400;20;26;;;;;21;26;;;;;20.5;-47.3857421875
1;7300;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
1;7300;VEV_5300;57;26;;;;;60;26;;;;;58.5;-226.53515625
1;7300;VEV_4500;788;7;786;15;;;805;7;807;15;;;796.5;-11.7197265625
1;7300;VEV_5500;6;26;;;;;8;26;;;;;7.0;3.00860595703125
1;7300;VELVETFRUIT_EXTRACT;5293;60;;;;;5299;60;;;;;5296.0;-312.0
1;7300;VEV_5000;294;7;293;15;;;301;22;;;;;297.5;-7.539306640625
1;7300;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
1;7300;VEV_4000;1285;7;1283;27;;;1307;7;1310;27;;;1296.0;-11.720703125
1;7300;VEV_5200;118;22;;;;;121;7;122;15;;;119.5;-382.78125
1;7300;VEV_5100;200;7;199;15;;;205;22;;;;;202.5;-115.52734375
1;7300;HYDROGEL_PACK;10008;11;10005;23;;;10024;11;10026;23;;;10016.0;-626.625
1;7400;VEV_5000;295;11;294;21;;;302;11;303;21;;;298.5;-17.71142578125
1;7400;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
1;7400;VEV_4000;1286;11;1284;17;;;1308;11;1311;17;;;1297.0;-32.548828125
1;7400;VEV_5200;119;32;;;;;122;11;123;21;;;120.5;-644.1171875
1;7400;VELVETFRUIT_EXTRACT;5295;18;5294;32;;;5300;50;;;;;5297.5;-505.1875
1;7400;VEV_5100;201;11;200;21;;;206;32;;;;;203.5;-227.533203125
1;7400;VEV_5400;20;25;;;;;22;25;;;;;21.0;-76.39453125
1;7400;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
1;7400;HYDROGEL_PACK;10012;13;10010;22;;;10028;13;10031;22;;;10020.0;-1056.5625
1;7400;VEV_5300;58;25;;;;;60;25;;;;;59.0;-384.09375
1;7400;VEV_4500;789;11;787;21;;;806;11;808;21;;;797.5;-32.546875
1;7400;VEV_5500;6;25;;;;;8;25;;;;;7.0;-3.93035888671875
1;7500;HYDROGEL_PACK;10010;11;10008;30;;;10026;11;10029;30;;;10018.0;-893.9375
1;7500;VEV_5000;294;7;293;16;;;300;7;301;16;;;297.0;-5.0546875
1;7500;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
1;7500;VEV_4000;1285;15;1282;21;;;1307;15;1309;21;;;1296.0;-6.6796875
1;7500;VEV_5200;118;23;;;;;121;23;;;;;119.5;-322.2421875
1;7500;VEV_5100;199;23;;;;;204;7;205;16;;;201.5;-91.34765625
1;7500;VEV_5400;20;21;;;;;21;21;;;;;20.5;-40.29345703125
1;7500;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
1;7500;VEV_5300;57;21;;;;;59;10;60;11;;;58.0;-172.35546875
1;7500;VEV_4500;787;7;785;16;;;804;7;806;16;;;795.5;-6.6796875
1;7500;VEV_5500;6;21;;;;;8;21;;;;;7.0;4.034454345703125
1;7500;VELVETFRUIT_EXTRACT;5293;71;;;;;5298;23;5299;48;;;5295.5;-265.1875
1;7600;VEV_5000;297;5;294;24;;;301;8;302;16;;;299.0;-12.617919921875
1;7600;VEV_6000;0;32;;;;;1;27;;;;;0.5;0.0
1;7600;VEV_5200;120;5;118;24;;;122;24;;;;;121.0;-516.63671875
1;7600;VELVETFRUIT_EXTRACT;5294;70;;;;;5299;22;5300;48;;;5296.5;-408.125
1;7600;VEV_4000;1296;5;1286;10;1283;21;1308;10;1310;21;;;1302.0;-22.080078125
1;7600;VEV_5100;202;5;200;24;;;205;8;206;16;;;203.5;-172.8671875
1;7600;VEV_5400;20;32;;;;;21;9;22;18;;;20.5;-63.156982421875
1;7600;HYDROGEL_PACK;10008;15;10006;22;;;10024;15;10027;22;;;10016.0;-683.0
1;7600;VEV_5300;58;5;57;27;;;60;27;;;;;59.0;-300.306640625
1;7600;VEV_4500;796;5;788;8;786;16;805;8;807;16;;;800.5;-22.080078125
1;7600;VEV_6500;0;19;;;;;1;14;;;;;0.5;0.0
1;7600;VEV_5500;7;5;6;27;;;8;27;;;;;7.5;-1.449554443359375
1;7700;VEV_5400;20;28;;;;;22;28;;;;;21.0;-68.78369140625
1;7700;VEV_5300;57;28;;;;;60;28;;;;;58.5;-321.8359375
1;7700;VEV_4500;788;11;786;17;;;805;11;807;17;;;796.5;-29.14453125
1;7700;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
1;7700;VEV_5500;6;28;;;;;8;28;;;;;7.0;-1.97900390625
1;7700;VELVETFRUIT_EXTRACT;5294;61;;;;;5299;19;5300;42;;;5296.5;-435.0
1;7700;HYDROGEL_PACK;10007;11;10005;20;;;10023;11;10026;20;;;10015.0;-572.75
1;7700;VEV_5000;295;11;294;17;;;301;11;302;17;;;298.0;-14.003662109375
1;7700;VEV_5200;119;11;118;17;;;122;28;;;;;120.5;-552.2265625
1;7700;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
1;7700;VEV_4000;1286;15;1283;18;;;1308;15;1310;18;;;1297.0;-29.142578125
1;7700;VEV_5100;200;28;;;;;205;11;206;17;;;202.5;-188.18359375
1;7800;VEV_5000;296;29;;;;;303;9;304;20;;;299.5;-31.4072265625
1;7800;VEV_5200;120;29;;;;;123;9;124;20;;;121.5;-992.703125
1;7800;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
1;7800;VEV_4000;1288;11;1285;21;;;1310;11;1312;21;;;1299.0;-74.533203125
1;7800;VEV_5100;202;29;;;;;207;9;208;20;;;204.5;-375.431640625
1;7800;VELVETFRUIT_EXTRACT;5296;62;;;;;5301;19;5302;43;;;5298.5;-764.5625
1;7800;VEV_5400;21;6;20;12;;;22;18;;;;;21.5;-119.304931640625
1;7800;HYDROGEL_PACK;10008;10;10005;23;;;10024;10;10026;23;;;10016.0;-637.1875
1;7800;VEV_5300;58;18;;;;;61;18;;;;;59.5;-598.3515625
1;7800;VEV_4500;790;9;788;20;;;807;9;809;20;;;798.5;-74.533203125
1;7800;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
1;7800;VEV_5500;7;18;;;;;8;18;;;;;7.5;-14.23480224609375
1;7900;HYDROGEL_PACK;10007;10;10005;30;;;10023;10;10026;30;;;10015.0;-605.0
1;7900;VEV_5000;296;7;295;20;;;303;7;304;20;;;299.5;-27.19970703125
1;7900;VEV_5200;120;7;119;20;;;123;27;;;;;121.5;-878.44921875
1;7900;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
1;7900;VEV_4000;1287;12;1285;20;;;1309;12;1312;20;;;1298.0;-63.580078125
1;7900;VEV_5100;202;7;201;20;;;207;27;;;;;204.5;-329.578125
1;7900;VEV_5400;20;29;;;;;22;29;;;;;21.0;-107.9599609375
1;7900;VEV_5300;58;29;;;;;61;29;;;;;59.5;-543.49609375
1;7900;VEV_4500;790;7;788;20;;;807;7;809;20;;;798.5;-63.580078125
1;7900;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
1;7900;VEV_5500;7;29;;;;;8;29;;;;;7.5;-11.13140869140625
1;7900;VELVETFRUIT_EXTRACT;5296;24;5295;39;;;5301;63;;;;;5298.5;-685.0625
1;8000;VEV_5000;297;7;296;17;;;304;24;;;;;300.5;-33.227783203125
1;8000;VEV_5200;120;24;;;;;124;24;;;;;122.0;-1024.31640625
1;8000;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
1;8000;VEV_4000;1288;14;1286;23;;;1310;14;1312;23;;;1299.0;-79.20703125
1;8000;VEV_5100;202;24;;;;;207;7;208;17;;;204.5;-414.916015625
1;8000;VELVETFRUIT_EXTRACT;5296;55;;;;;5302;55;;;;;5299.0;-798.5625
1;8000;VEV_5400;21;6;20;12;;;22;18;;;;;21.5;-124.47509765625
1;8000;HYDROGEL_PACK;10006;11;10004;27;;;10022;11;10025;27;;;10014.0;-506.9375
1;8000;VEV_5300;59;6;58;12;;;61;18;;;;;60.0;-651.0703125
1;8000;VEV_4500;791;7;789;17;;;807;7;809;17;;;799.0;-79.208984375
1;8000;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
1;8000;VEV_5500;7;18;;;;;8;18;;;;;7.5;-15.631011962890625
1;8100;VEV_5500;7;19;;;;;8;19;;;;;7.5;-20.29168701171875
1;8100;VEV_5300;59;19;;;;;61;7;62;12;;;60.0;-742.96484375
1;8100;VEV_4500;791;7;789;13;;;808;7;810;13;;;799.5;-93.912109375
1;8100;VEV_5400;21;19;;;;;22;19;;;;;21.5;-142.586669921875
1;8100;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
1;8100;VELVETFRUIT_EXTRACT;5297;23;5296;45;;;5302;23;5303;45;;;5299.5;-905.3125
1;8100;HYDROGEL_PACK;10008;11;10005;20;;;10024;11;10026;20;;;10016.0;-640.625
1;8100;VEV_5000;297;20;;;;;304;7;305;13;;;300.5;-38.850830078125
1;8100;VEV_5200;121;7;120;13;;;124;20;;;;;122.5;-1164.31640625
1;8100;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
1;8100;VEV_4000;1289;8;1286;27;;;1311;8;1313;27;;;1300.0;-93.912109375
1;8100;VEV_5100;203;7;202;13;;;208;20;;;;;205.5;-480.4296875
1;8200;VEV_5100;202;30;;;;;207;12;208;18;;;204.5;-411.5703125
1;8200;VEV_5200;120;30;;;;;124;30;;;;;122.0;-1022.26171875
1;8200;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
1;8200;VEV_4000;1288;7;1285;22;;;1310;7;1312;22;;;1299.0;-78.357421875
1;8200;VEV_5000;297;12;296;18;;;304;30;;;;;300.5;-32.8759765625
1;8200;VELVETFRUIT_EXTRACT;5296;57;;;;;5302;57;;;;;5299.0;-792.375
1;8200;HYDROGEL_PACK;10009;15;10007;27;;;10025;15;10028;27;;;10017.0;-773.5
1;8200;VEV_5500;7;29;;;;;8;29;;;;;7.5;-15.99639892578125
1;8200;VEV_5300;59;10;58;19;;;61;29;;;;;60.0;-637.8046875
1;8200;VEV_4500;790;12;788;18;;;807;12;809;18;;;798.5;-78.359375
1;8200;VEV_5400;21;10;20;19;;;22;29;;;;;21.5;-127.487548828125
1;8200;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
1;8300;HYDROGEL_PACK;10009;14;10006;25;;;10025;14;10027;25;;;10017.0;-735.625
1;8300;VEV_5100;203;24;;;;;208;11;209;13;;;205.5;-513.453125
1;8300;VEV_5200;121;24;;;;;124;11;125;13;;;122.5;-1245.81640625
1;8300;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
1;8300;VEV_4000;1289;14;1286;28;;;1311;14;1313;28;;;1300.0;-101.6875
1;8300;VEV_5000;298;11;297;13;;;305;24;;;;;301.5;-41.84375
1;8300;VEV_5500;7;26;;;;;8;26;;;;;7.5;-21.66986083984375
1;8300;VEV_5300;59;26;;;;;62;26;;;;;60.5;-781.6875
1;8300;VEV_4500;791;11;789;13;;;808;11;810;13;;;799.5;-101.6875
1;8300;VEV_5400;21;26;;;;;22;26;;;;;21.5;-169.95458984375
1;8300;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
1;8300;VELVETFRUIT_EXTRACT;5297;51;;;;;5303;51;;;;;5300.0;-961.6875
1;8400;VEV_5100;201;31;;;;;206;11;207;20;;;203.5;-315.546875
1;8400;VEV_5200;119;31;;;;;123;31;;;;;121.0;-807.296875
1;8400;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
1;8400;VEV_4000;1287;7;1285;26;;;1309;7;1312;26;;;1298.0;-57.349609375
1;8400;VEV_5000;296;11;295;20;;;303;31;;;;;299.5;-24.85205078125
1;8400;VELVETFRUIT_EXTRACT;5295;63;;;;;5301;63;;;;;5298.0;-639.8125
1;8400;HYDROGEL_PACK;10008;11;10005;26;;;10024;11;10026;26;;;10016.0;-624.0
1;8400;VEV_5500;7;25;;;;;8;25;;;;;7.5;-10.543701171875
1;8400;VEV_5300;58;25;;;;;61;25;;;;;59.5;-500.439453125
1;8400;VEV_4500;790;11;788;20;;;807;11;809;20;;;798.5;-57.349609375
1;8400;VEV_5400;20;25;;;;;22;25;;;;;21.0;-103.142822265625
1;8400;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
1;8500;VEV_5500;7;26;;;;;8;26;;;;;7.5;-14.75311279296875
1;8500;VEV_5300;58;26;;;;;61;26;;;;;59.5;-594.59765625
1;8500;VEV_4500;790;7;788;22;;;807;7;809;22;;;798.5;-71.51171875
1;8500;VEV_5400;20;26;;;;;22;26;;;;;21.0;-123.99609375
1;8500;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
1;8500;VELVETFRUIT_EXTRACT;5296;60;;;;;5301;15;5302;45;;;5298.5;-742.625
1;8500;HYDROGEL_PACK;10006;13;10004;25;;;10022;13;10025;25;;;10014.0;-500.8125
1;8500;VEV_5100;202;7;201;22;;;207;7;208;22;;;204.5;-377.828125
1;8500;VEV_5200;120;29;;;;;123;7;124;22;;;121.5;-948.30078125
1;8500;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
1;8500;VEV_4000;1288;15;1285;29;;;1310;15;1312;29;;;1299.0;-71.51171875
1;8500;VEV_5000;296;29;;;;;303;7;304;22;;;299.5;-30.3037109375
1;8600;VEV_5100;202;9;201;24;;;207;33;;;;;204.5;-362.716796875
1;8600;VEV_5200;120;9;119;24;;;123;9;124;24;;;121.5;-919.52734375
1;8600;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
1;8600;VEV_4000;1288;10;1285;16;;;1309;10;1312;16;;;1298.5;-68.212890625
1;8600;VEV_5000;296;9;295;24;;;303;9;304;24;;;299.5;-29.033447265625
1;8600;VELVETFRUIT_EXTRACT;5296;18;5295;32;;;5301;18;5302;32;;;5298.5;-718.625
1;8600;VEV_5500;7;25;;;;;8;25;;;;;7.5;-13.89105224609375
1;8600;HYDROGEL_PACK;10006;11;10004;29;;;10022;11;10025;29;;;10014.0;-498.125
1;8600;VEV_4500;790;9;788;24;;;807;9;809;24;;;798.5;-68.212890625
1;8600;VEV_5300;58;25;;;;;61;25;;;;;59.5;-580.291015625
1;8600;VEV_5400;20;25;;;;;22;25;;;;;21.0;-117.42431640625
1;8600;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
1;8700;HYDROGEL_PACK;10006;10;10004;24;;;10022;10;10025;24;;;10014.0;-489.0625
1;8700;VEV_4000;1288;8;1285;19;;;1310;8;1312;19;;;1299.0;-75.15625
1;8700;VEV_5100;202;29;;;;;207;6;208;23;;;204.5;-393.498046875
1;8700;VEV_5200;120;29;;;;;123;6;124;23;;;121.5;-998.546875
1;8700;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
1;8700;VEV_5000;296;29;;;;;303;6;304;23;;;299.5;-31.73681640625
1;8700;VEV_5500;7;25;;;;;8;25;;;;;7.5;-15.561065673828125
1;8700;VEV_4500;790;6;788;23;;;807;6;809;23;;;798.5;-75.15625
1;8700;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
1;8700;VEV_5300;59;6;58;19;;;61;25;;;;;60.0;-618.822265625
1;8700;VEV_5400;21;6;20;19;;;22;25;;;;;21.5;-129.828369140625
1;8700;VELVETFRUIT_EXTRACT;5296;63;;;;;5301;25;5302;38;;;5298.5;-769.125
1;8800;VEV_4000;1288;11;1285;21;;;1310;11;1312;21;;;1299.0;-64.31640625
1;8800;VEV_5100;202;31;;;;;207;11;208;20;;;204.5;-407.171875
1;8800;VEV_5200;120;31;;;;;124;31;;;;;122.0;-1032.91015625
1;8800;VEV_5000;297;11;296;20;;;304;31;;;;;300.5;-33.17919921875
1;8800;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
1;8800;VEV_5500;7;19;;;;;8;19;;;;;7.5;-16.175933837890625
1;8800;HYDROGEL_PACK;10002;12;10000;29;;;10018;12;10021;29;;;10010.0;-102.6875
1;8800;VEV_4500;790;11;788;20;;;807;11;809;20;;;798.5;-70.31640625
1;8800;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
1;8800;VEV_5300;59;9;58;10;;;61;19;;;;;60.0;-634.572265625
1;8800;VEV_5400;21;9;20;10;;;22;19;;;;;21.5;-131.39990234375
1;8800;VELVETFRUIT_EXTRACT;5296;60;;;;;5302;60;;;;;5299.0;-792.4375
1;8900;VEV_5500;7;20;;;;;8;20;;;;;7.5;-19.651763916015625
1;8900;VEV_4500;791;12;789;21;;;808;12;810;21;;;799.5;-85.484375
1;8900;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
1;8900;VEV_5300;59;20;;;;;61;20;;;;;60.0;-714.421875
1;8900;VEV_5400;21;20;;;;;22;20;;;;;21.5;-151.887451171875
1;8900;VELVETFRUIT_EXTRACT;5297;15;5296;36;;;5302;15;5303;36;;;5299.5;-893.8125
1;8900;HYDROGEL_PACK;10001;10;9999;27;;;10017;10;10020;27;;;10009.0;-29.4375
1;8900;VEV_4000;1289;14;1286;18;;;1310;14;1313;18;;;1299.5;-79.484375
1;8900;VEV_5100;203;12;202;21;;;208;33;;;;;205.5;-469.177734375
1;8900;VEV_5200;121;12;120;21;;;124;33;;;;;122.5;-1170.05078125
1;8900;VEV_5000;297;12;296;21;;;304;12;305;21;;;300.5;-39.698486328125
1;8900;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
1;9000;VELVETFRUIT_EXTRACT;5296;20;5295;43;;;5301;20;5302;43;;;5298.5;-735.9375
1;9000;VEV_4000;1288;9;1285;17;;;1310;9;1312;17;;;1299.0;-55.859375
1;9000;VEV_5100;202;8;201;17;;;207;8;208;17;;;204.5;-371.0234375
1;9000;VEV_5200;120;25;;;;;123;8;124;17;;;121.5;-957.04296875
