day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
99;103900;ASH_COATED_OSMIUM;9980;14;9977;22;;;9990;16;9991;21;;;9985.0;0.0
99;103900;INTARIAN_PEPPER_ROOT;11993;15;11992;12;;;12007;10;12010;10;;;12000.0;0.0
99;104000;ASH_COATED_OSMIUM;;;;;;;9996;3;9997;18;;;9996;0.0
99;104000;INTARIAN_PEPPER_ROOT;11993;8;;;;;12006;20;;;;;11999.5;0.0
99;104100;ASH_COATED_OSMIUM;9978;11;9975;25;;;9999;11;10000;29;;;9988.5;0.0
99;104100;INTARIAN_PEPPER_ROOT;11994;12;;;;;12007;6;;;;;12000.5;0.0
99;104200;ASH_COATED_OSMIUM;9980;6;9977;14;;;9999;4;10002;15;;;9989.5;0.0
99;104200;INTARIAN_PEPPER_ROOT;11991;13;11990;21;;;12005;14;12008;24;;;11998.0;0.0
99;104300;ASH_COATED_OSMIUM;9984;13;;;;;10000;6;;;;;9992.0;0.0
99;104300;INTARIAN_PEPPER_ROOT;11991;12;;;;;12008;8;;;;;11999.5;0.0
99;104400;ASH_COATED_OSMIUM;9986;13;;;;;10002;8;;;;;9994.0;0.0
99;104400;INTARIAN_PEPPER_ROOT;11993;9;11990;21;;;12006;15;12007;11;;;11999.5;0.0
99;104500;ASH_COATED_OSMIUM;9987;4;9984;18;;;10008;5;10009;12;;;9997.5;0.0
99;104500;INTARIAN_PEPPER_ROOT;11992;7;;;;;12009;18;;;;;12000.5;0.0
99;104600;ASH_COATED_OSMIUM;9992;8;9989;13;;;10000;3;10002;20;;;9996.0;0.0
99;104600;INTARIAN_PEPPER_ROOT;11996;12;11994;22;;;12010;13;12012;13;;;12003.0;0.0
99;104700;ASH_COATED_OSMIUM;9989;5;9986;15;;;10005;8;10006;10;;;9997.0;0.0
99;104700;INTARIAN_PEPPER_ROOT;11995;7;11992;14;;;12012;13;12013;10;;;12003.5;0.0
99;104800;ASH_COATED_OSMIUM;9988;12;;;;;10004;9;;;;;9996.0;0.0
99;104800;INTARIAN_PEPPER_ROOT;11997;17;11995;12;;;12010;8;12013;23;;;12003.5;0.0
99;104900;ASH_COATED_OSMIUM;9986;10;9985;19;;;10004;9;10005;18;;;9995.0;0.0
99;104900;INTARIAN_PEPPER_ROOT;;;;;;;12013;19;12015;24;;;12013;0.0
99;105000;ASH_COATED_OSMIUM;9990;19;;;;;10006;17;;;;;9998.0;0.0
99;105000;INTARIAN_PEPPER_ROOT;11998;5;;;;;12012;12;;;;;12005.0;0.0
99;105100;ASH_COATED_OSMIUM;9991;16;9988;16;;;10012;14;10014;20;;;10001.5;0.0
99;105100;INTARIAN_PEPPER_ROOT;11994;7;11992;12;;;12007;11;12010;20;;;12000.5;0.0
99;105200;ASH_COATED_OSMIUM;10000;19;9998;11;;;10016;9;10018;13;;;10008.0;0.0
99;105200;INTARIAN_PEPPER_ROOT;11993;6;11992;23;;;12009;20;12010;12;;;12001.0;0.0
99;105300;ASH_COATED_OSMIUM;9995;4;;;;;10016;13;;;;;10005.5;0.0
99;105300;INTARIAN_PEPPER_ROOT;11994;8;11993;15;;;12008;12;12009;13;;;12001.0;0.0
99;105400;ASH_COATED_OSMIUM;;;;;;;10011;6;10013;24;;;10011;0.0
99;105400;INTARIAN_PEPPER_ROOT;11993;18;;;;;12007;14;;;;;12000.0;0.0
99;105500;ASH_COATED_OSMIUM;9992;15;;;;;10013;18;;;;;10002.5;0.0
99;105500;INTARIAN_PEPPER_ROOT;11990;19;11987;14;;;12003;11;12006;12;;;11996.5;0.0
99;105600;ASH_COATED_OSMIUM;9992;4;;;;;10008;10;;;;;10000.0;0.0
99;105600;INTARIAN_PEPPER_ROOT;11985;17;11982;21;;;12002;16;12003;14;;;11993.5;0.0
99;105700;ASH_COATED_OSMIUM;9988;8;9986;26;;;10004;19;10007;16;;;9996.0;0.0
99;105700;INTARIAN_PEPPER_ROOT;11987;18;;;;;12000;14;;;;;11993.5;0.0
99;105800;ASH_COATED_OSMIUM;9988;5;;;;;10004;12;;;;;9996.0;0.0
99;105800;INTARIAN_PEPPER_ROOT;11985;14;11982;24;;;12001;11;12004;14;;;11993.0;0.0
99;105900;ASH_COATED_OSMIUM;9987;12;9986;23;;;10003;12;10004;12;;;9995.0;0.0
99;105900;INTARIAN_PEPPER_ROOT;11984;19;;;;;11998;16;;;;;11991.0;0.0
99;106000;ASH_COATED_OSMIUM;9989;18;9987;22;;;10005;8;10008;16;;;9997.0;0.0
99;106000;INTARIAN_PEPPER_ROOT;11982;8;;;;;11999;11;;;;;11990.5;0.0
99;106100;ASH_COATED_OSMIUM;9987;13;9985;23;;;10003;7;10005;29;;;9995.0;0.0
99;106100;INTARIAN_PEPPER_ROOT;11987;8;;;;;;;;;;;11987;0.0
99;106200;ASH_COATED_OSMIUM;9985;3;;;;;9994;10;;;;;9989.5;0.0
99;106200;INTARIAN_PEPPER_ROOT;11993;16;11992;19;;;11998;9;12001;11;;;11995.5;0.0
99;106300;ASH_COATED_OSMIUM;;;;;;;9999;10;10000;19;;;9999;0.0
99;106300;INTARIAN_PEPPER_ROOT;11989;12;11986;13;;;12003;17;12004;25;;;11996.0;0.0
99;106400;ASH_COATED_OSMIUM;9985;12;;;;;10001;15;;;;;9993.0;0.0
99;106400;INTARIAN_PEPPER_ROOT;11989;6;11986;25;;;12003;17;12004;19;;;11996.0;0.0
99;106500;ASH_COATED_OSMIUM;9985;17;9982;30;;;10001;5;10002;22;;;9993.0;0.0
99;106500;INTARIAN_PEPPER_ROOT;11987;20;11985;11;;;12003;7;12004;22;;;11995.0;0.0
99;106600;ASH_COATED_OSMIUM;9996;17;9993;23;;;10004;3;10006;11;;;10000.0;0.0
99;106600;INTARIAN_PEPPER_ROOT;11989;14;11988;18;;;12005;15;12008;12;;;11997.0;0.0
99;106700;ASH_COATED_OSMIUM;9992;18;;;;;10008;13;;;;;10000.0;0.0
99;106700;INTARIAN_PEPPER_ROOT;11991;9;11989;20;;;12004;13;12005;10;;;11997.5;0.0
99;106800;ASH_COATED_OSMIUM;9995;5;9992;18;;;10013;7;10016;16;;;10004.0;0.0
99;106800;INTARIAN_PEPPER_ROOT;11992;5;11991;18;;;12008;14;12009;18;;;12000.0;0.0
99;106900;ASH_COATED_OSMIUM;9991;17;9988;21;;;;;;;;;9991;0.0
99;106900;INTARIAN_PEPPER_ROOT;11992;9;;;;;12006;6;;;;;11999.0;0.0
99;107000;ASH_COATED_OSMIUM;9988;8;9987;20;;;;;;;;;9988;0.0
99;107000;INTARIAN_PEPPER_ROOT;11991;14;;;;;12008;18;;;;;11999.5;0.0
99;107100;ASH_COATED_OSMIUM;9991;20;9990;25;;;9996;6;9999;23;;;9993.5;0.0
99;107100;INTARIAN_PEPPER_ROOT;11994;8;11993;17;;;12010;20;12011;23;;;12002.0;0.0
99;107200;ASH_COATED_OSMIUM;9982;19;9980;11;;;10003;17;10005;14;;;9992.5;0.0
99;107200;INTARIAN_PEPPER_ROOT;11995;5;11994;25;;;12008;7;12011;19;;;12001.5;0.0
99;107300;ASH_COATED_OSMIUM;9983;12;9982;18;;;9999;16;10002;30;;;9991.0;0.0
99;107300;INTARIAN_PEPPER_ROOT;11993;9;11991;17;;;12006;6;12009;23;;;11999.5;0.0
99;107400;ASH_COATED_OSMIUM;9981;9;;;;;9992;11;;;;;9986.5;0.0
99;107400;INTARIAN_PEPPER_ROOT;;;;;;;12002;17;12005;11;;;12002;0.0
99;107500;ASH_COATED_OSMIUM;9973;16;;;;;9989;11;;;;;9981.0;0.0
99;107500;INTARIAN_PEPPER_ROOT;11992;19;11989;18;;;12005;11;12008;23;;;11998.5;0.0
99;107600;ASH_COATED_OSMIUM;9972;12;9971;23;;;9988;11;9989;14;;;9980.0;0.0
99;107600;INTARIAN_PEPPER_ROOT;11989;15;11987;16;;;12006;17;12009;22;;;11997.5;0.0
99;107700;ASH_COATED_OSMIUM;9965;13;9963;29;;;9986;10;9989;24;;;9975.5;0.0
99;107700;INTARIAN_PEPPER_ROOT;11989;20;;;;;12006;5;;;;;11997.5;0.0
99;107800;ASH_COATED_OSMIUM;9968;3;9966;14;;;9987;13;9989;24;;;9977.5;0.0
99;107800;INTARIAN_PEPPER_ROOT;11995;6;;;;;12008;14;;;;;12001.5;0.0
99;107900;ASH_COATED_OSMIUM;9964;5;9962;16;;;9985;18;9986;26;;;9974.5;0.0
99;107900;INTARIAN_PEPPER_ROOT;;;;;;;12009;5;12012;22;;;12009;0.0
99;108000;ASH_COATED_OSMIUM;9967;7;9964;23;;;9983;8;9985;10;;;9975.0;0.0
99;108000;INTARIAN_PEPPER_ROOT;11991;18;11988;13;;;12005;20;12006;24;;;11998.0;0.0
99;108100;ASH_COATED_OSMIUM;9965;6;9964;28;;;9983;6;9984;19;;;9974.0;0.0
99;108100;INTARIAN_PEPPER_ROOT;11989;20;11986;14;;;12005;17;12007;14;;;11997.0;0.0
99;108200;ASH_COATED_OSMIUM;9970;20;9969;29;;;9988;16;9990;18;;;9979.0;0.0
99;108200;INTARIAN_PEPPER_ROOT;11989;20;11988;25;;;12002;10;12003;21;;;11995.5;0.0
99;108300;ASH_COATED_OSMIUM;9971;19;9970;25;;;9987;20;9989;24;;;9979.0;0.0
99;108300;INTARIAN_PEPPER_ROOT;11989;11;11988;20;;;12003;5;12004;17;;;11996.0;0.0
99;108400;ASH_COATED_OSMIUM;9971;12;9969;30;;;9989;3;9991;15;;;9980.0;0.0
99;108400;INTARIAN_PEPPER_ROOT;11988;15;11985;18;;;12004;12;12005;19;;;11996.0;0.0
99;108500;ASH_COATED_OSMIUM;9976;10;9973;29;;;9992;7;9993;28;;;9984.0;0.0
99;108500;INTARIAN_PEPPER_ROOT;11990;8;;;;;12003;18;;;;;11996.5;0.0
99;108600;ASH_COATED_OSMIUM;9977;18;;;;;9996;5;;;;;9986.5;0.0
99;108600;INTARIAN_PEPPER_ROOT;11989;13;11987;10;;;12003;7;12006;11;;;11996.0;0.0
99;108700;ASH_COATED_OSMIUM;9973;8;;;;;9989;18;;;;;9981.0;0.0
99;108700;INTARIAN_PEPPER_ROOT;11990;14;;;;;12004;7;;;;;11997.0;0.0
99;108800;ASH_COATED_OSMIUM;9972;17;9969;17;;;9988;17;9990;15;;;9980.0;0.0
99;108800;INTARIAN_PEPPER_ROOT;11991;8;11988;18;;;12005;19;12008;21;;;11998.0;0.0
99;108900;ASH_COATED_OSMIUM;9971;10;;;;;9987;17;;;;;9979.0;0.0
99;108900;INTARIAN_PEPPER_ROOT;11990;20;11987;19;;;12003;6;12005;10;;;11996.5;0.0
99;109000;ASH_COATED_OSMIUM;9970;18;9968;27;;;9989;15;9991;13;;;9979.5;0.0
99;109000;INTARIAN_PEPPER_ROOT;11988;15;;;;;12004;6;;;;;11996.0;0.0
99;109100;ASH_COATED_OSMIUM;9964;12;;;;;9980;15;;;;;9972.0;0.0
99;109100;INTARIAN_PEPPER_ROOT;11992;11;11989;16;;;12005;14;12008;17;;;11998.5;0.0
99;109200;ASH_COATED_OSMIUM;9962;17;;;;;9972;16;;;;;9967.0;0.0
99;109200;INTARIAN_PEPPER_ROOT;11990;17;11988;24;;;12004;15;12007;18;;;11997.0;0.0
99;109300;ASH_COATED_OSMIUM;9963;16;9962;16;;;9979;13;9981;18;;;9971.0;0.0
99;109300;INTARIAN_PEPPER_ROOT;11989;18;11986;14;;;12002;20;12005;20;;;11995.5;0.0
99;109400;ASH_COATED_OSMIUM;9958;10;9955;20;;;9976;11;9978;24;;;9967.0;0.0
99;109400;INTARIAN_PEPPER_ROOT;11989;12;11986;22;;;12003;14;12005;21;;;11996.0;0.0
99;109500;ASH_COATED_OSMIUM;9956;14;;;;;9972;14;;;;;9964.0;0.0
99;109500;INTARIAN_PEPPER_ROOT;11990;13;;;;;12004;20;;;;;11997.0;0.0
99;109600;ASH_COATED_OSMIUM;9953;17;9950;14;;;9974;12;9975;29;;;9963.5;0.0
99;109600;INTARIAN_PEPPER_ROOT;11992;20;11989;25;;;12005;5;12008;25;;;11998.5;0.0
99;109700;ASH_COATED_OSMIUM;9956;3;9953;26;;;9965;11;9968;22;;;9960.5;0.0
99;109700;INTARIAN_PEPPER_ROOT;11990;17;;;;;;;;;;;11990;0.0
99;109800;ASH_COATED_OSMIUM;9955;19;9953;30;;;9974;13;9976;15;;;9964.5;0.0
99;109800;INTARIAN_PEPPER_ROOT;11992;12;;;;;12006;8;;;;;11999.0;0.0
99;109900;ASH_COATED_OSMIUM;9954;12;9952;13;;;9970;9;9973;30;;;9962.0;0.0
99;109900;INTARIAN_PEPPER_ROOT;11991;13;;;;;12004;18;;;;;11997.5;0.0
99;110000;ASH_COATED_OSMIUM;9955;19;;;;;9971;10;;;;;9963.0;0.0
99;110000;INTARIAN_PEPPER_ROOT;11992;8;;;;;12006;19;;;;;11999.0;0.0
99;110100;ASH_COATED_OSMIUM;9958;20;;;;;9977;5;;;;;9967.5;0.0
99;110100;INTARIAN_PEPPER_ROOT;11991;9;;;;;12004;11;;;;;11997.5;0.0
99;110200;ASH_COATED_OSMIUM;9959;8;9956;15;;;9980;10;9982;11;;;9969.5;0.0
99;110200;INTARIAN_PEPPER_ROOT;11989;16;;;;;12006;15;;;;;11997.5;0.0
99;110300;ASH_COATED_OSMIUM;9962;19;9961;28;;;9978;12;9979;28;;;9970.0;0.0
99;110300;INTARIAN_PEPPER_ROOT;11992;13;;;;;12005;6;;;;;11998.5;0.0
99;110400;ASH_COATED_OSMIUM;9967;5;9965;25;;;9978;9;9979;16;;;9972.5;0.0
99;110400;INTARIAN_PEPPER_ROOT;11989;14;11987;24;;;12006;12;12009;18;;;11997.5;0.0
99;110500;ASH_COATED_OSMIUM;;;;;;;9978;9;9981;10;;;9978;0.0
99;110500;INTARIAN_PEPPER_ROOT;11992;5;11990;24;;;12005;9;12007;18;;;11998.5;0.0
99;110600;ASH_COATED_OSMIUM;9960;19;9957;18;;;9976;18;9978;27;;;9968.0;0.0
99;110600;INTARIAN_PEPPER_ROOT;;;;;;;12007;8;;;;;12007;0.0
99;110700;ASH_COATED_OSMIUM;9960;18;9957;25;;;9976;3;9978;15;;;9968.0;0.0
99;110700;INTARIAN_PEPPER_ROOT;11997;5;;;;;12011;6;;;;;12004.0;0.0
99;110800;ASH_COATED_OSMIUM;9964;13;;;;;9982;20;;;;;9973.0;0.0
99;110800;INTARIAN_PEPPER_ROOT;11998;20;;;;;12011;9;;;;;12004.5;0.0
99;110900;ASH_COATED_OSMIUM;9966;6;;;;;9984;12;;;;;9975.0;0.0
99;110900;INTARIAN_PEPPER_ROOT;11997;8;11996;10;;;12011;18;12014;16;;;12004.0;0.0
99;111000;ASH_COATED_OSMIUM;9968;8;9967;26;;;9986;8;9988;25;;;9977.0;0.0
99;111000;INTARIAN_PEPPER_ROOT;11997;13;11996;11;;;12011;9;12014;14;;;12004.0;0.0
99;111100;ASH_COATED_OSMIUM;9971;14;9968;20;;;9987;7;9989;24;;;9979.0;0.0
99;111100;INTARIAN_PEPPER_ROOT;11998;8;11997;10;;;12012;18;12013;22;;;12005.0;0.0
99;111200;ASH_COATED_OSMIUM;9965;4;9964;18;;;;;;;;;9965;0.0
99;111200;INTARIAN_PEPPER_ROOT;11997;14;11994;18;;;12011;8;12012;24;;;12004.0;0.0
99;111300;ASH_COATED_OSMIUM;9967;15;9964;16;;;;;;;;;9967;0.0
99;111300;INTARIAN_PEPPER_ROOT;11999;6;11996;20;;;12015;14;12018;16;;;12007.0;0.0
99;111400;ASH_COATED_OSMIUM;9972;18;;;;;9988;18;;;;;9980.0;0.0
99;111400;INTARIAN_PEPPER_ROOT;11996;5;;;;;12012;13;;;;;12004.0;0.0
99;111500;ASH_COATED_OSMIUM;9972;15;9969;18;;;9991;4;9993;27;;;9981.5;0.0
99;111500;INTARIAN_PEPPER_ROOT;11998;10;;;;;12011;7;;;;;12004.5;0.0
99;111600;ASH_COATED_OSMIUM;9968;5;;;;;9989;13;;;;;9978.5;0.0
99;111600;INTARIAN_PEPPER_ROOT;12003;14;12000;16;;;12007;5;12008;13;;;12005.0;0.0
99;111700;ASH_COATED_OSMIUM;9973;10;9970;27;;;9991;13;9993;26;;;9982.0;0.0
99;111700;INTARIAN_PEPPER_ROOT;11999;15;11998;19;;;12012;15;12013;21;;;12005.5;0.0
99;111800;ASH_COATED_OSMIUM;9966;13;;;;;9987;14;;;;;9976.5;0.0
99;111800;INTARIAN_PEPPER_ROOT;11997;10;;;;;12014;7;;;;;12005.5;0.0
99;111900;ASH_COATED_OSMIUM;9968;11;9967;13;;;9989;11;9990;30;;;9978.5;0.0
99;111900;INTARIAN_PEPPER_ROOT;11999;9;;;;;12013;7;;;;;12006.0;0.0
99;112000;ASH_COATED_OSMIUM;9968;4;9965;11;;;9987;19;9989;26;;;9977.5;0.0
99;112000;INTARIAN_PEPPER_ROOT;11999;19;11996;18;;;12013;11;12015;12;;;12006.0;0.0
99;112100;ASH_COATED_OSMIUM;9969;5;;;;;9985;20;;;;;9977.0;0.0
99;112100;INTARIAN_PEPPER_ROOT;11996;9;11994;23;;;12013;19;12016;12;;;12004.5;0.0
99;112200;ASH_COATED_OSMIUM;9971;9;;;;;9989;5;;;;;9980.0;0.0
99;112200;INTARIAN_PEPPER_ROOT;11999;17;11998;18;;;12013;20;12016;25;;;12006.0;0.0
99;112300;ASH_COATED_OSMIUM;9972;8;9969;23;;;9988;13;9991;10;;;9980.0;0.0
99;112300;INTARIAN_PEPPER_ROOT;11999;5;11996;10;;;12012;14;12014;19;;;12005.5;0.0
99;112400;ASH_COATED_OSMIUM;9976;10;9974;28;;;9992;13;9993;20;;;9984.0;0.0
99;112400;INTARIAN_PEPPER_ROOT;11998;7;;;;;12015;17;;;;;12006.5;0.0
99;112500;ASH_COATED_OSMIUM;9973;7;;;;;9994;9;;;;;9983.5;0.0
99;112500;INTARIAN_PEPPER_ROOT;12000;5;;;;;12013;11;;;;;12006.5;0.0
99;112600;ASH_COATED_OSMIUM;;;;;;;9990;20;9992;17;;;9990;0.0
99;112600;INTARIAN_PEPPER_ROOT;;;;;;;12013;10;;;;;12013;0.0
99;112700;ASH_COATED_OSMIUM;9975;3;;;;;9991;7;;;;;9983.0;0.0
99;112700;INTARIAN_PEPPER_ROOT;11995;15;11992;25;;;12011;15;12012;13;;;12003.0;0.0
99;112800;ASH_COATED_OSMIUM;9974;9;9972;16;;;;;;;;;9974;0.0
99;112800;INTARIAN_PEPPER_ROOT;11999;15;11997;14;;;12013;7;12014;18;;;12006.0;0.0
99;112900;ASH_COATED_OSMIUM;9974;6;;;;;9993;8;;;;;9983.5;0.0
99;112900;INTARIAN_PEPPER_ROOT;11999;14;;;;;12012;16;;;;;12005.5;0.0
99;113000;ASH_COATED_OSMIUM;9975;16;9974;21;;;9991;9;9994;25;;;9983.0;0.0
99;113000;INTARIAN_PEPPER_ROOT;11997;5;11994;22;;;12013;12;12014;17;;;12005.0;0.0
99;113100;ASH_COATED_OSMIUM;9981;6;9979;23;;;9992;14;9993;30;;;9986.5;0.0
99;113100;INTARIAN_PEPPER_ROOT;12000;14;11998;17;;;12013;10;12014;19;;;12006.5;0.0
99;113200;ASH_COATED_OSMIUM;9980;18;;;;;9998;3;;;;;9989.0;0.0
99;113200;INTARIAN_PEPPER_ROOT;11998;11;;;;;12014;12;;;;;12006.0;0.0
99;113300;ASH_COATED_OSMIUM;9979;19;9977;11;;;9995;7;9996;29;;;9987.0;0.0
99;113300;INTARIAN_PEPPER_ROOT;12001;15;12000;16;;;;;;;;;12001;0.0
99;113400;ASH_COATED_OSMIUM;9976;8;9973;15;;;9994;16;9995;21;;;9985.0;0.0
99;113400;INTARIAN_PEPPER_ROOT;12001;18;11998;12;;;12015;16;12017;14;;;12008.0;0.0
99;113500;ASH_COATED_OSMIUM;9979;13;;;;;9995;3;;;;;9987.0;0.0
99;113500;INTARIAN_PEPPER_ROOT;12000;5;;;;;12014;12;;;;;12007.0;0.0
99;113600;ASH_COATED_OSMIUM;;;;;;;9997;20;10000;15;;;9997;0.0
99;113600;INTARIAN_PEPPER_ROOT;12000;16;11998;25;;;12016;18;12019;16;;;12008.0;0.0
99;113700;ASH_COATED_OSMIUM;9991;17;;;;;9999;16;;;;;9995.0;0.0
99;113700;INTARIAN_PEPPER_ROOT;12000;6;;;;;12013;18;;;;;12006.5;0.0
99;113800;ASH_COATED_OSMIUM;9988;18;;;;;10004;18;;;;;9996.0;0.0
99;113800;INTARIAN_PEPPER_ROOT;12003;14;12002;18;;;12017;20;12019;19;;;12010.0;0.0
99;113900;ASH_COATED_OSMIUM;9985;9;9984;17;;;10003;7;10004;12;;;9994.0;0.0
99;113900;INTARIAN_PEPPER_ROOT;12003;19;12002;23;;;12017;16;12020;23;;;12010.0;0.0
99;114000;ASH_COATED_OSMIUM;9990;10;9987;20;;;10006;11;10008;24;;;9998.0;0.0
99;114000;INTARIAN_PEPPER_ROOT;12001;20;;;;;12014;13;;;;;12007.5;0.0
99;114100;ASH_COATED_OSMIUM;9985;14;9984;22;;;10003;7;10006;30;;;9994.0;0.0
99;114100;INTARIAN_PEPPER_ROOT;11997;6;11994;25;;;12014;11;12017;24;;;12005.5;0.0
99;114200;ASH_COATED_OSMIUM;9985;10;9984;25;;;10001;8;10004;25;;;9993.0;0.0
99;114200;INTARIAN_PEPPER_ROOT;11999;7;11997;22;;;12013;12;12015;19;;;12006.0;0.0
99;114300;ASH_COATED_OSMIUM;9987;11;9984;30;;;10005;20;10007;26;;;9996.0;0.0
99;114300;INTARIAN_PEPPER_ROOT;11999;13;;;;;12012;17;;;;;12005.5;0.0
99;114400;ASH_COATED_OSMIUM;9992;20;;;;;10010;17;;;;;10001.0;0.0
99;114400;INTARIAN_PEPPER_ROOT;12000;16;;;;;12013;14;;;;;12006.5;0.0
99;114500;ASH_COATED_OSMIUM;9995;7;9993;13;;;10004;6;10005;27;;;9999.5;0.0
99;114500;INTARIAN_PEPPER_ROOT;11999;19;;;;;12015;20;;;;;12007.0;0.0
99;114600;ASH_COATED_OSMIUM;9993;5;9990;14;;;10012;19;10013;17;;;10002.5;0.0
99;114600;INTARIAN_PEPPER_ROOT;12001;16;11998;14;;;12015;11;12018;22;;;12008.0;0.0
99;114700;ASH_COATED_OSMIUM;9995;19;;;;;10014;4;;;;;10004.5;0.0
99;114700;INTARIAN_PEPPER_ROOT;12001;16;12000;13;;;12014;17;12017;22;;;12007.5;0.0
99;114800;ASH_COATED_OSMIUM;10001;8;;;;;10017;6;;;;;10009.0;0.0
99;114800;INTARIAN_PEPPER_ROOT;11999;14;;;;;12016;15;;;;;12007.5;0.0
99;114900;ASH_COATED_OSMIUM;10000;16;9998;22;;;10019;9;10021;26;;;10009.5;0.0
99;114900;INTARIAN_PEPPER_ROOT;12000;14;11997;16;;;12013;6;12016;12;;;12006.5;0.0
99;115000;ASH_COATED_OSMIUM;10000;3;9997;19;;;10016;5;10019;16;;;10008.0;0.0
99;115000;INTARIAN_PEPPER_ROOT;11998;15;11997;13;;;12012;5;12015;21;;;12005.0;0.0
99;115100;ASH_COATED_OSMIUM;9997;8;9996;23;;;10008;10;10011;22;;;10002.5;0.0
99;115100;INTARIAN_PEPPER_ROOT;11998;15;11996;16;;;12011;8;12014;19;;;12004.5;0.0
99;115200;ASH_COATED_OSMIUM;9989;7;9986;14;;;10005;15;10008;16;;;9997.0;0.0
99;115200;INTARIAN_PEPPER_ROOT;11999;14;;;;;12012;9;;;;;12005.5;0.0
99;115300;ASH_COATED_OSMIUM;9992;18;;;;;9997;10;;;;;9994.5;0.0
99;115300;INTARIAN_PEPPER_ROOT;11999;18;11998;22;;;12013;18;12016;19;;;12006.0;0.0
99;115400;ASH_COATED_OSMIUM;9982;13;;;;;9998;11;;;;;9990.0;0.0
99;115400;INTARIAN_PEPPER_ROOT;11998;13;;;;;12012;11;;;;;12005.0;0.0
99;115500;ASH_COATED_OSMIUM;9981;18;9980;29;;;10002;12;10003;29;;;9991.5;0.0
99;115500;INTARIAN_PEPPER_ROOT;11996;18;11994;15;;;12010;9;12011;23;;;12003.0;0.0
99;115600;ASH_COATED_OSMIUM;9979;16;9978;18;;;10000;16;10002;18;;;9989.5;0.0
99;115600;INTARIAN_PEPPER_ROOT;11995;20;;;;;12009;15;;;;;12002.0;0.0
99;115700;ASH_COATED_OSMIUM;9978;18;9977;23;;;;;;;;;9978;0.0
99;115700;INTARIAN_PEPPER_ROOT;11996;10;11993;22;;;12009;10;12010;25;;;12002.5;0.0
99;115800;ASH_COATED_OSMIUM;9983;15;;;;;10002;19;;;;;9992.5;0.0
99;115800;INTARIAN_PEPPER_ROOT;11997;15;;;;;12011;8;;;;;12004.0;0.0
99;115900;ASH_COATED_OSMIUM;9986;6;9983;29;;;10002;10;10005;23;;;9994.0;0.0
99;115900;INTARIAN_PEPPER_ROOT;11998;6;;;;;12011;10;;;;;12004.5;0.0
99;116000;ASH_COATED_OSMIUM;;;;;;;10003;19;10006;10;;;10003;0.0
99;116000;INTARIAN_PEPPER_ROOT;11999;5;11996;10;;;12012;20;12014;24;;;12005.5;0.0
99;116100;ASH_COATED_OSMIUM;9988;17;9985;21;;;10004;11;10006;17;;;9996.0;0.0
99;116100;INTARIAN_PEPPER_ROOT;11998;13;11995;14;;;12015;19;12018;23;;;12006.5;0.0
99;116200;ASH_COATED_OSMIUM;9990;11;9987;20;;;10011;8;10014;22;;;10000.5;0.0
99;116200;INTARIAN_PEPPER_ROOT;11998;6;11996;20;;;12015;5;12016;24;;;12006.5;0.0
99;116300;ASH_COATED_OSMIUM;9991;10;;;;;10010;13;;;;;10000.5;0.0
99;116300;INTARIAN_PEPPER_ROOT;11999;8;11998;20;;;12015;10;12018;25;;;12007.0;0.0
99;116400;ASH_COATED_OSMIUM;9990;8;9987;21;;;10008;15;10010;20;;;9999.0;0.0
99;116400;INTARIAN_PEPPER_ROOT;12001;12;;;;;12014;20;;;;;12007.5;0.0
99;116500;ASH_COATED_OSMIUM;9993;12;;;;;10012;19;;;;;10002.5;0.0
99;116500;INTARIAN_PEPPER_ROOT;11998;7;11995;25;;;12015;7;12017;19;;;12006.5;0.0
99;116600;ASH_COATED_OSMIUM;9989;5;9986;22;;;10010;9;10013;18;;;9999.5;0.0
99;116600;INTARIAN_PEPPER_ROOT;11996;7;;;;;12013;7;;;;;12004.5;0.0
99;116700;ASH_COATED_OSMIUM;9988;12;9987;11;;;10009;5;10011;17;;;9998.5;0.0
99;116700;INTARIAN_PEPPER_ROOT;11998;17;11996;17;;;12012;20;12013;23;;;12005.0;0.0
99;116800;ASH_COATED_OSMIUM;9990;10;;;;;10011;10;;;;;10000.5;0.0
99;116800;INTARIAN_PEPPER_ROOT;11999;10;;;;;12012;17;;;;;12005.5;0.0
99;116900;ASH_COATED_OSMIUM;9992;17;9989;23;;;10010;16;10011;15;;;10001.0;0.0
99;116900;INTARIAN_PEPPER_ROOT;12001;13;;;;;12015;17;;;;;12008.0;0.0
99;117000;ASH_COATED_OSMIUM;9990;11;;;;;10008;14;;;;;9999.0;0.0
99;117000;INTARIAN_PEPPER_ROOT;11998;9;11995;22;;;12012;10;12013;17;;;12005.0;0.0
99;117100;ASH_COATED_OSMIUM;9985;7;;;;;10006;13;;;;;9995.5;0.0
99;117100;INTARIAN_PEPPER_ROOT;12000;5;;;;;12013;15;;;;;12006.5;0.0
99;117200;ASH_COATED_OSMIUM;9990;18;9987;21;;;10009;20;10010;30;;;9999.5;0.0
99;117200;INTARIAN_PEPPER_ROOT;12001;11;12000;23;;;12014;9;12017;20;;;12007.5;0.0
