timestamp;buyer;seller;symbol;currency;price;quantity
569500;;;INTARIAN_PEPPER_ROOT;XIRECS;12125.0;2
572700;;;INTARIAN_PEPPER_ROOT;XIRECS;12152.0;2
573800;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
574100;;;INTARIAN_PEPPER_ROOT;XIRECS;12139.0;10
575000;;;ASH_COATED_OSMIUM;XIRECS;10025.0;4
578100;;;ASH_COATED_OSMIUM;XIRECS;10016.0;3
579200;;;INTARIAN_PEPPER_ROOT;XIRECS;12150.0;2
583900;;;INTARIAN_PEPPER_ROOT;XIRECS;12126.0;3
584000;;;INTARIAN_PEPPER_ROOT;XIRECS;12125.0;4
584600;;;INTARIAN_PEPPER_ROOT;XIRECS;12123.0;6
584800;;;INTARIAN_PEPPER_ROOT;XIRECS;12139.0;2
585900;;;INTARIAN_PEPPER_ROOT;XIRECS;12123.0;10
586100;;;INTARIAN_PEPPER_ROOT;XIRECS;12119.0;7
588300;;;ASH_COATED_OSMIUM;XIRECS;9980.0;2
589600;;;ASH_COATED_OSMIUM;XIRECS;10006.0;7
590600;;;ASH_COATED_OSMIUM;XIRECS;10019.0;10
590900;;;INTARIAN_PEPPER_ROOT;XIRECS;12149.0;6
591100;;;INTARIAN_PEPPER_ROOT;XIRECS;12150.0;10
591300;;;ASH_COATED_OSMIUM;XIRECS;10024.0;4
593000;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
593600;;;ASH_COATED_OSMIUM;XIRECS;9994.0;3
593900;;;ASH_COATED_OSMIUM;XIRECS;10000.0;2
595100;;;INTARIAN_PEPPER_ROOT;XIRECS;12151.0;7
599700;;;ASH_COATED_OSMIUM;XIRECS;9989.0;10
599800;;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
599900;;;ASH_COATED_OSMIUM;XIRECS;10009.0;10
600600;;;INTARIAN_PEPPER_ROOT;XIRECS;12140.0;2
600700;;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
602500;;;ASH_COATED_OSMIUM;XIRECS;10026.0;8
602500;;;INTARIAN_PEPPER_ROOT;XIRECS;12125.0;2
606100;;;INTARIAN_PEPPER_ROOT;XIRECS;12115.0;7
606300;;;INTARIAN_PEPPER_ROOT;XIRECS;12131.0;6
606600;;;INTARIAN_PEPPER_ROOT;XIRECS;12122.0;9
606800;;;INTARIAN_PEPPER_ROOT;XIRECS;12120.0;6
608400;;;INTARIAN_PEPPER_ROOT;XIRECS;12123.0;9
609500;;;INTARIAN_PEPPER_ROOT;XIRECS;12120.0;6
612800;;;ASH_COATED_OSMIUM;XIRECS;10013.0;2
614400;;;INTARIAN_PEPPER_ROOT;XIRECS;12125.0;2
615100;;;INTARIAN_PEPPER_ROOT;XIRECS;12126.0;9
616300;;;ASH_COATED_OSMIUM;XIRECS;10003.0;8
627800;;;ASH_COATED_OSMIUM;XIRECS;10023.0;3
628900;;;ASH_COATED_OSMIUM;XIRECS;10003.0;8
630800;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
632800;;;ASH_COATED_OSMIUM;XIRECS;9999.0;10
634000;;;INTARIAN_PEPPER_ROOT;XIRECS;12093.0;2
634300;;;INTARIAN_PEPPER_ROOT;XIRECS;12095.0;9
635400;;;INTARIAN_PEPPER_ROOT;XIRECS;12114.0;7
635500;;;INTARIAN_PEPPER_ROOT;XIRECS;12097.0;5
635700;;;ASH_COATED_OSMIUM;XIRECS;9994.0;3
637100;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;3
638800;;;ASH_COATED_OSMIUM;XIRECS;9995.0;10
640100;;;INTARIAN_PEPPER_ROOT;XIRECS;12112.0;9
642200;;;INTARIAN_PEPPER_ROOT;XIRECS;12094.0;2
642300;;;ASH_COATED_OSMIUM;XIRECS;10010.0;7
644000;;;INTARIAN_PEPPER_ROOT;XIRECS;12085.0;7
649300;;;ASH_COATED_OSMIUM;XIRECS;9983.0;4
649600;;;ASH_COATED_OSMIUM;XIRECS;10002.0;7
650300;;;INTARIAN_PEPPER_ROOT;XIRECS;12111.0;9
655900;;;INTARIAN_PEPPER_ROOT;XIRECS;12106.0;9
658600;;;ASH_COATED_OSMIUM;XIRECS;10028.0;4
659000;;;ASH_COATED_OSMIUM;XIRECS;10013.0;10
664300;;;ASH_COATED_OSMIUM;XIRECS;10024.0;4
664600;;;ASH_COATED_OSMIUM;XIRECS;10020.0;5
665000;;;ASH_COATED_OSMIUM;XIRECS;10017.0;4
665200;;;ASH_COATED_OSMIUM;XIRECS;10033.0;6
665300;;;ASH_COATED_OSMIUM;XIRECS;10018.0;6
666200;;;ASH_COATED_OSMIUM;XIRECS;10031.0;8
667700;;;INTARIAN_PEPPER_ROOT;XIRECS;12155.0;9
668900;;;INTARIAN_PEPPER_ROOT;XIRECS;12156.0;3
669200;;;INTARIAN_PEPPER_ROOT;XIRECS;12156.0;8
669800;;;ASH_COATED_OSMIUM;XIRECS;10000.0;4
670400;;;ASH_COATED_OSMIUM;XIRECS;9997.0;8
670800;;;INTARIAN_PEPPER_ROOT;XIRECS;12136.0;4
671800;;;INTARIAN_PEPPER_ROOT;XIRECS;12150.0;8
672700;;;ASH_COATED_OSMIUM;XIRECS;9989.0;6
674800;;;INTARIAN_PEPPER_ROOT;XIRECS;12151.0;2
674900;;;ASH_COATED_OSMIUM;XIRECS;10011.0;6
677600;;;INTARIAN_PEPPER_ROOT;XIRECS;12129.0;8
678600;;;ASH_COATED_OSMIUM;XIRECS;9973.0;8
681400;;;ASH_COATED_OSMIUM;XIRECS;9986.0;9
684000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
684300;;;ASH_COATED_OSMIUM;XIRECS;9985.0;3
684700;;;ASH_COATED_OSMIUM;XIRECS;9985.0;8
687200;;;ASH_COATED_OSMIUM;XIRECS;9986.0;2
687300;;;ASH_COATED_OSMIUM;XIRECS;9981.0;10
688500;;;ASH_COATED_OSMIUM;XIRECS;9984.0;2
688600;;;ASH_COATED_OSMIUM;XIRECS;9998.0;7
691400;;;INTARIAN_PEPPER_ROOT;XIRECS;12120.0;9
691800;;;INTARIAN_PEPPER_ROOT;XIRECS;12125.0;3
692500;;;INTARIAN_PEPPER_ROOT;XIRECS;12118.0;8
693100;;;ASH_COATED_OSMIUM;XIRECS;9988.0;3
694300;;;ASH_COATED_OSMIUM;XIRECS;9985.0;10
696500;;;INTARIAN_PEPPER_ROOT;XIRECS;12115.0;9
699800;;;ASH_COATED_OSMIUM;XIRECS;10000.0;5
700500;;;ASH_COATED_OSMIUM;XIRECS;9983.0;6
701700;;;INTARIAN_PEPPER_ROOT;XIRECS;12117.0;5
701800;;;INTARIAN_PEPPER_ROOT;XIRECS;12131.0;6
703100;;;ASH_COATED_OSMIUM;XIRECS;9987.0;7
703500;;;ASH_COATED_OSMIUM;XIRECS;9999.0;3
703900;;;ASH_COATED_OSMIUM;XIRECS;9983.0;5
705000;;;ASH_COATED_OSMIUM;XIRECS;10013.0;9
707900;;;INTARIAN_PEPPER_ROOT;XIRECS;12114.0;6
709400;;;INTARIAN_PEPPER_ROOT;XIRECS;12110.0;3
709800;;;ASH_COATED_OSMIUM;XIRECS;10015.0;8
711400;;;ASH_COATED_OSMIUM;XIRECS;10015.0;4
716500;;;INTARIAN_PEPPER_ROOT;XIRECS;12104.0;7
716600;;;INTARIAN_PEPPER_ROOT;XIRECS;12089.0;8
717300;;;INTARIAN_PEPPER_ROOT;XIRECS;12085.0;6
717700;;;ASH_COATED_OSMIUM;XIRECS;10004.0;5
719100;;;INTARIAN_PEPPER_ROOT;XIRECS;12081.0;5
719600;;;ASH_COATED_OSMIUM;XIRECS;10005.0;9
723300;;;ASH_COATED_OSMIUM;XIRECS;9988.0;2
723500;;;ASH_COATED_OSMIUM;XIRECS;9978.0;4
724200;;;ASH_COATED_OSMIUM;XIRECS;10000.0;5
724300;;;INTARIAN_PEPPER_ROOT;XIRECS;12079.0;3
725100;;;INTARIAN_PEPPER_ROOT;XIRECS;12075.0;7
725600;;;ASH_COATED_OSMIUM;XIRECS;9988.0;3
726100;;;ASH_COATED_OSMIUM;XIRECS;9991.0;10
730300;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
730400;;;INTARIAN_PEPPER_ROOT;XIRECS;12078.0;8
731200;;;INTARIAN_PEPPER_ROOT;XIRECS;12072.0;10
735400;;;INTARIAN_PEPPER_ROOT;XIRECS;12063.0;8
740600;;;ASH_COATED_OSMIUM;XIRECS;9985.0;2
741000;;;INTARIAN_PEPPER_ROOT;XIRECS;12039.0;8
746600;;;INTARIAN_PEPPER_ROOT;XIRECS;12071.0;6
747300;;;ASH_COATED_OSMIUM;XIRECS;10004.0;5
747900;;;INTARIAN_PEPPER_ROOT;XIRECS;12065.0;10
748000;;;ASH_COATED_OSMIUM;XIRECS;10003.0;9
748300;;;INTARIAN_PEPPER_ROOT;XIRECS;12082.0;9
749000;;;INTARIAN_PEPPER_ROOT;XIRECS;12086.0;4
750500;;;ASH_COATED_OSMIUM;XIRECS;9996.0;7
752000;;;INTARIAN_PEPPER_ROOT;XIRECS;12087.0;5
753500;;;INTARIAN_PEPPER_ROOT;XIRECS;12094.0;8
753800;;;ASH_COATED_OSMIUM;XIRECS;10023.0;7
757600;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;10
760000;;;ASH_COATED_OSMIUM;XIRECS;10018.0;8
760700;;;INTARIAN_PEPPER_ROOT;XIRECS;12089.0;9
763700;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
764400;;;INTARIAN_PEPPER_ROOT;XIRECS;12098.0;3
765400;;;INTARIAN_PEPPER_ROOT;XIRECS;12093.0;9
766700;;;INTARIAN_PEPPER_ROOT;XIRECS;12074.0;3
767700;;;INTARIAN_PEPPER_ROOT;XIRECS;12091.0;10
768900;;;ASH_COATED_OSMIUM;XIRECS;10000.0;3
769400;;;ASH_COATED_OSMIUM;XIRECS;10004.0;4
770100;;;ASH_COATED_OSMIUM;XIRECS;9980.0;4
770600;;;INTARIAN_PEPPER_ROOT;XIRECS;12084.0;7
771300;;;ASH_COATED_OSMIUM;XIRECS;9997.0;9
773400;;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
774200;;;ASH_COATED_OSMIUM;XIRECS;9996.0;5
776900;;;ASH_COATED_OSMIUM;XIRECS;9999.0;3
779200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;7
783200;;;ASH_COATED_OSMIUM;XIRECS;9989.0;4
784000;;;ASH_COATED_OSMIUM;XIRECS;10014.0;3
784300;;;INTARIAN_PEPPER_ROOT;XIRECS;12053.0;10
785000;;;INTARIAN_PEPPER_ROOT;XIRECS;12041.0;5
785500;;;INTARIAN_PEPPER_ROOT;XIRECS;12043.0;10
791100;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
791300;;;INTARIAN_PEPPER_ROOT;XIRECS;12050.0;3
794500;;;ASH_COATED_OSMIUM;XIRECS;10012.0;10
798600;;;ASH_COATED_OSMIUM;XIRECS;9991.0;8
799300;;;ASH_COATED_OSMIUM;XIRECS;9979.0;10
800700;;;INTARIAN_PEPPER_ROOT;XIRECS;12066.0;5
801600;;;ASH_COATED_OSMIUM;XIRECS;9975.0;3
801800;;;ASH_COATED_OSMIUM;XIRECS;9973.0;6
804000;;;ASH_COATED_OSMIUM;XIRECS;9968.0;9
805600;;;INTARIAN_PEPPER_ROOT;XIRECS;12045.0;5
807100;;;ASH_COATED_OSMIUM;XIRECS;9982.0;3
808400;;;INTARIAN_PEPPER_ROOT;XIRECS;12023.0;4
808800;;;ASH_COATED_OSMIUM;XIRECS;9960.0;8
809400;;;INTARIAN_PEPPER_ROOT;XIRECS;12042.0;7
811200;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
812800;;;INTARIAN_PEPPER_ROOT;XIRECS;12021.0;2
812900;;;INTARIAN_PEPPER_ROOT;XIRECS;12036.0;4
817400;;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;6
820000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
822500;;;ASH_COATED_OSMIUM;XIRECS;10001.0;8
822600;;;INTARIAN_PEPPER_ROOT;XIRECS;12038.0;2
822900;;;ASH_COATED_OSMIUM;XIRECS;10026.0;8
823300;;;INTARIAN_PEPPER_ROOT;XIRECS;12022.0;4
823700;;;ASH_COATED_OSMIUM;XIRECS;9994.0;10
824500;;;INTARIAN_PEPPER_ROOT;XIRECS;12023.0;8
825100;;;INTARIAN_PEPPER_ROOT;XIRECS;12026.0;5
825400;;;ASH_COATED_OSMIUM;XIRECS;9996.0;6
826400;;;ASH_COATED_OSMIUM;XIRECS;9984.0;8
828800;;;INTARIAN_PEPPER_ROOT;XIRECS;12024.0;6
828900;;;ASH_COATED_OSMIUM;XIRECS;9955.0;2
831400;;;ASH_COATED_OSMIUM;XIRECS;9971.0;3
832200;;;ASH_COATED_OSMIUM;XIRECS;9982.0;2
832900;;;ASH_COATED_OSMIUM;XIRECS;9995.0;10
834200;;;ASH_COATED_OSMIUM;XIRECS;9978.0;7
835800;;;INTARIAN_PEPPER_ROOT;XIRECS;12018.0;9
836100;;;INTARIAN_PEPPER_ROOT;XIRECS;12014.0;3
836800;;;ASH_COATED_OSMIUM;XIRECS;9995.0;9
837300;;;INTARIAN_PEPPER_ROOT;XIRECS;12021.0;7
838000;;;ASH_COATED_OSMIUM;XIRECS;10025.0;10
838400;;;ASH_COATED_OSMIUM;XIRECS;10029.0;10
839600;;;ASH_COATED_OSMIUM;XIRECS;10014.0;5
840600;;;INTARIAN_PEPPER_ROOT;XIRECS;12036.0;9
841700;;;INTARIAN_PEPPER_ROOT;XIRECS;12038.0;9
842300;;;ASH_COATED_OSMIUM;XIRECS;9982.0;8
842900;;;INTARIAN_PEPPER_ROOT;XIRECS;12028.0;6
844800;;;INTARIAN_PEPPER_ROOT;XIRECS;12028.0;7
847800;;;INTARIAN_PEPPER_ROOT;XIRECS;12009.0;7
848100;;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;8
848500;;;INTARIAN_PEPPER_ROOT;XIRECS;12024.0;8
849700;;;ASH_COATED_OSMIUM;XIRECS;10001.0;3
850200;;;ASH_COATED_OSMIUM;XIRECS;10004.0;5
850500;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
850700;;;ASH_COATED_OSMIUM;XIRECS;9988.0;4
853400;;;ASH_COATED_OSMIUM;XIRECS;9973.0;2
853700;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
857900;;;ASH_COATED_OSMIUM;XIRECS;9982.0;6
858700;;;INTARIAN_PEPPER_ROOT;XIRECS;11980.0;4
860000;;;ASH_COATED_OSMIUM;XIRECS;9987.0;9
861100;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
861200;;;INTARIAN_PEPPER_ROOT;XIRECS;11975.0;6
864700;;;ASH_COATED_OSMIUM;XIRECS;9996.0;9
865000;;;INTARIAN_PEPPER_ROOT;XIRECS;11975.0;6
865500;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
868600;;;ASH_COATED_OSMIUM;XIRECS;10001.0;4
869500;;;INTARIAN_PEPPER_ROOT;XIRECS;11977.0;7
870400;;;ASH_COATED_OSMIUM;XIRECS;10006.0;9
873800;;;INTARIAN_PEPPER_ROOT;XIRECS;11976.0;5
875700;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
877700;;;ASH_COATED_OSMIUM;XIRECS;9981.0;8
879600;;;ASH_COATED_OSMIUM;XIRECS;10002.0;4
879800;;;ASH_COATED_OSMIUM;XIRECS;9983.0;3
880400;;;ASH_COATED_OSMIUM;XIRECS;9990.0;7
881100;;;ASH_COATED_OSMIUM;XIRECS;10016.0;9
884000;;;ASH_COATED_OSMIUM;XIRECS;9995.0;3
884700;;;ASH_COATED_OSMIUM;XIRECS;9999.0;6
885100;;;INTARIAN_PEPPER_ROOT;XIRECS;11972.0;5
886600;;;ASH_COATED_OSMIUM;XIRECS;10004.0;10
887900;;;ASH_COATED_OSMIUM;XIRECS;10005.0;10
892900;;;INTARIAN_PEPPER_ROOT;XIRECS;11985.0;6
894500;;;INTARIAN_PEPPER_ROOT;XIRECS;11970.0;6
894600;;;INTARIAN_PEPPER_ROOT;XIRECS;11985.0;9
895700;;;INTARIAN_PEPPER_ROOT;XIRECS;11986.0;9
896300;;;INTARIAN_PEPPER_ROOT;XIRECS;11977.0;2
899000;;;INTARIAN_PEPPER_ROOT;XIRECS;11973.0;2
899700;;;INTARIAN_PEPPER_ROOT;XIRECS;11956.0;9
900000;;;ASH_COATED_OSMIUM;XIRECS;9999.0;9
904400;;;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;9
904500;;;INTARIAN_PEPPER_ROOT;XIRECS;11979.0;7
906800;;;INTARIAN_PEPPER_ROOT;XIRECS;11990.0;10
907500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;8
909500;;;ASH_COATED_OSMIUM;XIRECS;10002.0;6
912000;;;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;2
912100;;;ASH_COATED_OSMIUM;XIRECS;9982.0;2
913400;;;ASH_COATED_OSMIUM;XIRECS;9991.0;4
914400;;;INTARIAN_PEPPER_ROOT;XIRECS;11962.0;9
920900;;;ASH_COATED_OSMIUM;XIRECS;9984.0;8
920900;;;INTARIAN_PEPPER_ROOT;XIRECS;11970.0;3
921200;;;INTARIAN_PEPPER_ROOT;XIRECS;11959.0;6
921500;;;INTARIAN_PEPPER_ROOT;XIRECS;11960.0;4
921800;;;ASH_COATED_OSMIUM;XIRECS;9973.0;5
922300;;;INTARIAN_PEPPER_ROOT;XIRECS;11965.0;10
922500;;;ASH_COATED_OSMIUM;XIRECS;9998.0;5
922800;;;INTARIAN_PEPPER_ROOT;XIRECS;11975.0;7
924600;;;ASH_COATED_OSMIUM;XIRECS;9972.0;10
925700;;;ASH_COATED_OSMIUM;XIRECS;9976.0;2
926200;;;INTARIAN_PEPPER_ROOT;XIRECS;11956.0;7
928200;;;ASH_COATED_OSMIUM;XIRECS;9969.0;5
928800;;;ASH_COATED_OSMIUM;XIRECS;9979.0;9
928900;;;INTARIAN_PEPPER_ROOT;XIRECS;11948.0;2
932200;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
933700;;;INTARIAN_PEPPER_ROOT;XIRECS;11970.0;9
935900;;;ASH_COATED_OSMIUM;XIRECS;9986.0;3
935900;;;INTARIAN_PEPPER_ROOT;XIRECS;11949.0;3
936700;;;INTARIAN_PEPPER_ROOT;XIRECS;11966.0;4
936900;;;ASH_COATED_OSMIUM;XIRECS;9984.0;4
939500;;;ASH_COATED_OSMIUM;XIRECS;9980.0;7
939700;;;ASH_COATED_OSMIUM;XIRECS;9978.0;3
940300;;;INTARIAN_PEPPER_ROOT;XIRECS;11931.0;5
940500;;;ASH_COATED_OSMIUM;XIRECS;9964.0;3
940700;;;INTARIAN_PEPPER_ROOT;XIRECS;11944.0;9
943600;;;INTARIAN_PEPPER_ROOT;XIRECS;11956.0;4
946800;;;INTARIAN_PEPPER_ROOT;XIRECS;11973.0;10
947300;;;ASH_COATED_OSMIUM;XIRECS;10015.0;3
947900;;;INTARIAN_PEPPER_ROOT;XIRECS;11976.0;4
948900;;;INTARIAN_PEPPER_ROOT;XIRECS;11976.0;8
949100;;;INTARIAN_PEPPER_ROOT;XIRECS;11975.0;6
950500;;;INTARIAN_PEPPER_ROOT;XIRECS;11957.0;4
952200;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
952700;;;INTARIAN_PEPPER_ROOT;XIRECS;11959.0;9
953500;;;ASH_COATED_OSMIUM;XIRECS;9998.0;3
953500;;;INTARIAN_PEPPER_ROOT;XIRECS;11963.0;8
956200;;;INTARIAN_PEPPER_ROOT;XIRECS;11978.0;9
956600;;;INTARIAN_PEPPER_ROOT;XIRECS;11962.0;8
957400;;;ASH_COATED_OSMIUM;XIRECS;9999.0;9
958000;;;ASH_COATED_OSMIUM;XIRECS;9985.0;3
960600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;8
961500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;7
961500;;;INTARIAN_PEPPER_ROOT;XIRECS;11967.0;7
962000;;;ASH_COATED_OSMIUM;XIRECS;9976.0;4
965000;;;INTARIAN_PEPPER_ROOT;XIRECS;11989.0;10
966500;;;INTARIAN_PEPPER_ROOT;XIRECS;11984.0;8
967600;;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
967900;;;INTARIAN_PEPPER_ROOT;XIRECS;11989.0;2
969100;;;INTARIAN_PEPPER_ROOT;XIRECS;12006.0;4
970300;;;INTARIAN_PEPPER_ROOT;XIRECS;11977.0;2
970600;;;INTARIAN_PEPPER_ROOT;XIRECS;11991.0;2
975100;;;INTARIAN_PEPPER_ROOT;XIRECS;11976.0;2
976200;;;ASH_COATED_OSMIUM;XIRECS;10039.0;5
976300;;;INTARIAN_PEPPER_ROOT;XIRECS;11969.0;9
981500;;;INTARIAN_PEPPER_ROOT;XIRECS;11953.0;6
982200;;;INTARIAN_PEPPER_ROOT;XIRECS;11971.0;10
982400;;;INTARIAN_PEPPER_ROOT;XIRECS;11969.0;3
982800;;;INTARIAN_PEPPER_ROOT;XIRECS;11972.0;5
984900;;;ASH_COATED_OSMIUM;XIRECS;9996.0;7
985900;;;INTARIAN_PEPPER_ROOT;XIRECS;11955.0;8
986500;;;INTARIAN_PEPPER_ROOT;XIRECS;11960.0;4
988200;;;ASH_COATED_OSMIUM;XIRECS;10021.0;4
990400;;;INTARIAN_PEPPER_ROOT;XIRECS;11965.0;7
991000;;;INTARIAN_PEPPER_ROOT;XIRECS;11969.0;6
992400;;;ASH_COATED_OSMIUM;XIRECS;10006.0;9
992600;;;INTARIAN_PEPPER_ROOT;XIRECS;11973.0;3
996200;;;ASH_COATED_OSMIUM;XIRECS;9996.0;2
